,Sphere,Rastrigin,Ackley,Griewank,Schwefel P2.22,Rosenbrock,Sehwwefel P2.21,Quartic,Schwefel P1.2,Penalized 1,Penalized 2,Schwefel P2.26,Step,Kowalik,Shekel Foxholes,Goldstein-Price,Shekel 5,Branin,Hartmann 3,Shekel 7,Shekel 10,Six-Hump Camel-Back,Hartmann 6,Zakharov,Sum Squares,Alpine,Michalewicz,Exponential,Schaffer,Bent Cigar,Bohachevsky 1,Elliptic,Drop Wave,Cosine Mixture,Ellipsoidal,Levy and Montalvo 1
12,4184.742550193164,11.179133130077725,9.911150386805529,36.004942094257714,37495823870.07968,3050307.8453203994,72.87954175329695,2.254948997957217,115512.76850806814,1990334.6308381145,10575122.077487404,-8612.07414213006,3378.62,0.008219191241683708,8.12875264756925,9.051513690900249,-5.120369235822039,0.5428429148633653,-3.784392789752886,-4.086481390007172,-4.683638455535598,-1.0257808589415702,-2.851887601953452,528.7119976027018,528.2430532277539,24.787107476140985,-1.7015182739705157,-0.8482617137714756,0.03691753689745621,3468422348.9345045,0.48015525180926166,73.79008605875997,-0.9359944601915171,-1.1242787128817404,1915.7458928608953,4.587619335041952
13,3138.1883491769736,9.285384776997429,9.214791963610134,29.139551758980687,27991862969.020382,1935516.1270334402,72.26780673431377,1.5301211907316834,115297.17294105899,1466778.9292132214,7632439.102214442,-8682.6570607525,2662.74,0.007708506204725224,7.613639734519417,9.018983709433227,-5.290417475894199,0.5329989160491945,-3.786547149738801,-4.222866453516746,-4.815472234722116,-1.0270485839781451,-2.880485056327761,528.4260555680522,394.98874349165294,23.4019320728538,-1.7038852245652285,-0.8801191584007455,0.03267602028907047,2495616535.809253,0.4022234767339627,55.12256220731453,-0.9399129222300178,-1.4372196743568435,1872.6469338437453,4.151268169313829
14,2454.2996215266503,7.2407297194399804,8.626528664239627,23.515424962560566,207200722.8764733,1544279.737178269,72.07376823109739,1.2111836944852268,115141.36639907495,924543.1824750225,5258476.930291375,-8830.119076668685,2145.9,0.007396808116946921,7.349918976288913,9.012293817561194,-5.3686382418519045,0.5216302999071433,-3.7922478993909055,-4.30949807517415,-4.9274516485301705,-1.027475981264074,-2.894618066512358,528.3540586278015,312.0806855809114,20.742792825493243,-1.7075034567371525,-0.895155985871779,0.029376237835598274,1974141615.9410505,0.3299679536982232,45.03536456715916,-0.9418368032448682,-1.692467634109897,1831.803165810037,3.857071220374814
15,1987.7590050661674,5.733174431850054,7.89733921502897,19.34761397599244,6778.198016424696,1073187.5709070913,71.6683393049341,0.9034026080870876,114890.94913292621,495379.5527650104,3319443.268806628,-8868.867157327259,1799.18,0.006826568825866651,7.196838433210239,8.999610029549348,-5.4354626590218755,0.5073899729820628,-3.7948421777628836,-4.429784885812824,-5.040579566339787,-1.0286777646171372,-2.9162826858322255,527.916047268475,265.9630138405935,19.2872151799937,-1.7153399642864486,-0.9112233527330967,0.02489468740798119,1564386262.9082594,0.2650112635589177,35.69335649833396,-0.9445046944662053,-1.8446214641772394,1802.585619729527,3.4626728355888643
16,1559.4396495489962,4.536203516044442,7.46437933244785,16.201255586823137,65.48165724853416,788206.7912780372,71.4578433845202,0.738512637865888,114760.61356288487,406059.20861901075,1921521.0860800743,-8886.785408419619,1376.54,0.006373728629404126,6.976520644809714,8.952128069317672,-5.543067801749944,0.5009592314264205,-3.7966816227213163,-4.469649146942586,-5.207771430631826,-1.029286140455377,-2.9325005468298326,527.1720320543967,208.75722910023032,18.02985215621068,-1.7179758272920127,-0.929412452445021,0.021808146971060132,1237359162.585192,0.22583668146845398,28.34449971217025,-0.9482505741741569,-2.0628816782057573,1771.6756964817496,3.0398310421711647
17,1274.2929192111133,3.621174759868535,7.060088466478755,13.072313525130317,44.74012258415393,598600.9808159884,71.12555040241084,0.6851658880335016,114573.2285352245,202362.91458206731,1518789.879941996,-8923.019082620716,1093.36,0.0062285436837475035,6.509591348853924,8.703343365377117,-5.7678971071962,0.49249791138553023,-3.797824360651328,-4.574806177893184,-5.266139945859325,-1.0296819661114416,-2.9470652951947924,527.1480161204105,164.94288462026452,16.69165892882415,-1.7208279720239037,-0.9413265107604594,0.02147192251907169,1003136840.4391716,0.182315265803832,22.241140491759314,-0.9500757442705092,-2.175710144913489,1736.5996790067427,2.789705540587064
18,968.4175313395317,2.930154961008627,6.641709749925185,10.40985994056109,36.64917912695107,514077.28622659115,70.87280770332532,0.6140466025134055,114432.23401284142,146135.7712259266,1080210.3427345725,-8935.656116245822,857.62,0.005976580191375761,5.878951166958354,8.580038383438009,-5.877165640857865,0.4871792814359791,-3.799826677107652,-4.667794554569755,-5.386991709248961,-1.030355859049614,-2.9703514716673887,527.0697710987636,134.27334740393547,15.690423138546485,-1.7236988637136201,-0.9501386270028627,0.019584753830064673,836757987.2903893,0.14738374226364448,18.495553235110375,-0.9510595032941334,-2.2767010825692298,1692.9214722570882,2.4502279822663517
19,743.4022069583874,2.3195124255391337,6.284119330870117,8.282052072633745,31.93109111532876,357948.7477321801,70.58449121943814,0.5425345374876431,114229.96105763201,102086.43065858442,571293.855528657,-8950.990685597044,694.52,0.005615573912600399,5.7651609844898655,8.372853486424951,-5.9603484260961554,0.482315615883625,-3.800715536953992,-4.719690600321366,-5.47912451987619,-1.0306849792519763,-2.9843343737913752,527.0543426436191,116.22115411513273,14.816367863824036,-1.7260394814777666,-0.9609527176695015,0.0178204735434091,654972069.953002,0.10171994599031152,16.088597375066062,-0.9526631378221211,-2.397169117816932,1647.704752824584,2.2427450699640916
20,625.1664553253613,2.0042654944760248,5.748620390632929,6.8001639096660575,24.814432465231654,240891.27451126993,70.24867652577692,0.4905389648923035,114076.65127708123,78342.7492470759,408965.8570824728,-8960.42959705868,573.16,0.004967545491587708,5.683144468103114,8.048524418283415,-6.0633257433286065,0.4813421449612514,-3.801372455159511,-4.841814978014637,-5.599882927457714,-1.030845635559021,-3.0014298374595443,527.0324750127977,90.73969496828842,14.382166767319143,-1.726272018301537,-0.9689910171204861,0.0169403288363834,537301606.0494161,0.06775791238093007,12.594169799545803,-0.9534953031351973,-2.495796519636556,1625.8231358624655,1.9352164669005045
21,471.2584192786281,1.654050801711187,5.4603711958789765,5.526940268242648,20.8584662319268,163672.81549749683,70.08920938779565,0.45143296320091053,113920.76231085458,42613.120061467765,293424.81985263183,-8965.996015128863,464.12,0.004776918308950749,5.68117353869444,7.983618772266651,-6.127620154396514,0.47511497851180406,-3.801930687797141,-4.892300605547115,-5.7483528082031885,-1.03095588202829,-3.0162890509013476,526.7338874982366,76.89563956255057,13.470738243325552,-1.729989200752548,-0.9737559456862565,0.016769917892068262,398151285.52661616,0.056424721015095186,10.060356086264386,-0.9541683374960644,-2.568656283194151,1604.4531021495795,1.7057145473383557
22,409.3019322456557,1.3301062088659794,5.126884660072133,4.821239098447845,18.415689960823205,103577.1814897051,69.95847296183271,0.41278153747129126,113768.08863689046,30427.337026969497,163703.3247733097,-8973.125259333867,396.54,0.004587190810164576,5.64785920910126,7.973057320449833,-6.175966026667097,0.4726439099972877,-3.802216914775568,-4.94864482609105,-5.905101179605328,-1.030994044247733,-3.0233508577098114,526.7072449034317,62.61508701862286,12.729515758751834,-1.732034806130536,-0.9778436987498043,0.015102478812185485,328806852.87450075,0.031994852546704956,8.073523001789479,-0.9547972854837667,-2.6161049403947136,1578.2437942751594,1.602208578460469
23,328.534637589268,0.9818357323875998,4.722336232068864,4.190380442461706,15.264247015012105,66085.49153921615,69.76527846807383,0.36929963355818607,113624.6981736878,23748.889638677138,106271.24288620467,-8988.93526630267,334.66,0.004414193022735225,5.5425236540213385,7.947283901801057,-6.206250315484976,0.470349219029379,-3.8030274643647495,-5.0511840678433035,-5.980610774643037,-1.0310805013588984,-3.0336377487669193,526.7027934215782,50.705636254241874,12.18284735505139,-1.7330219153339528,-0.9812448052774775,0.014766996282742771,260900354.45941788,0.022599091540845547,6.825570249247371,-0.9553594382694292,-2.661146874500643,1545.4660748565366,1.2718063058464235
24,254.62460328462944,0.8016531976747102,4.398224086616171,3.664768194589009,12.148143168696453,46417.48655949041,69.60107480464148,0.3507569757412796,113540.15129787089,17584.359894090274,83289.98723473753,-8999.675250154347,270.2,0.004280036448490848,5.515154979897951,7.941962561949257,-6.32315417205584,0.4676443908135344,-3.803189030644295,-5.236718115781392,-6.089827486492485,-1.0311609082638509,-3.041320745140283,526.7002779040965,41.153074229425336,11.42091843072678,-1.7332952809032796,-0.984451487648282,0.01476453090846131,202634367.4057206,0.01233510590209772,5.249003598650691,-0.9575988166120802,-2.7152100988731998,1513.0822071800296,1.212178178960812
25,214.172601907289,0.6598828800893736,4.040475353285546,3.2665117142128457,10.773642297794828,34251.05657952771,69.40365996960877,0.3331457327120205,113277.47973304841,12655.65377356411,66829.54072390743,-9016.843752639037,232.9,0.004149823982559956,5.505025467901262,7.941225999404309,-6.3789048826119235,0.46610279332592425,-3.80348565626692,-5.367186520797934,-6.224126500492386,-1.0312111256369887,-3.046776425350178,526.6855455232765,32.91006118038109,10.827665789353693,-1.7339510136632525,-0.9879593475334529,0.014712828443158306,170570201.01818156,0.006841847136157288,4.211699178776645,-0.9591485440300299,-2.775349299765791,1489.3949940429347,1.0318783919846883
26,182.0089907390331,0.548806964985256,3.7644689762615626,2.9009934668663346,9.40354403528803,27793.53046623118,69.32829283253022,0.2890820286743183,113161.64632507622,8874.836901639737,52977.76666353681,-9081.38448033496,186.66,0.003959378214357219,5.503982626670128,7.648576431438061,-6.440809993678817,0.45605613599306993,-3.8039974794375087,-5.45128795678819,-6.279994225452715,-1.0312402480363358,-3.0588319531490287,526.6699915155648,27.924346013695658,10.146999665330808,-1.7346379590719,-0.9900104490396694,0.013783791589134111,145919242.13744348,0.005139918794887335,3.521297242585061,-0.9604672679880715,-2.8150547820077985,1462.743863526166,0.9372148349496859
27,143.78366159355343,0.44133516909883413,3.55469740765939,2.5733303449474136,8.106157472999985,21555.565658514235,69.25834690497177,0.2686395365238002,113041.44642943854,4858.187966233949,35437.76211501976,-9102.500554895221,156.28,0.0038311001919249777,5.497256466317398,7.648336971964296,-6.477528676198869,0.45302942135978136,-3.804625369965401,-5.530109480051123,-6.321667571839,-1.031286207812473,-3.068071861843509,526.6565415598706,22.9706781675167,9.758961698613614,-1.734781369901172,-0.9920837711829187,0.01377796755552478,121886585.79963464,0.0037923749239291917,2.888338084102183,-0.9630785116847216,-2.8425446194719357,1439.601750277311,0.8661692420438974
28,117.76728599767083,0.35889010813780414,3.337295969598409,2.312235450476645,7.183847440178607,15157.389350212565,69.16396174199711,0.24873572867379282,112879.91241190389,2272.939979712278,21019.66253880596,-9108.201303843445,133.54,0.003661567284490484,5.496455404395807,7.533557861595767,-6.504298334413188,0.45172063918753913,-3.8049356902990445,-5.590365302401145,-6.338655078353371,-1.0313665068559077,-3.08255350368784,526.6274725442338,18.86584675686086,9.15664848666051,-1.7350846518017076,-0.9935091010441548,0.013773389475483695,102553404.99549875,0.0031520684704744073,2.211948258016498,-0.9636563330198826,-2.8612536224379017,1421.0772496254303,0.7834043083289458
29,97.63963338593904,0.30670251612530586,3.0962102442035784,2.086347348553079,6.455644107555981,11699.973842857149,69.13058249253427,0.23146476259431098,112763.21716715611,2040.5559443958525,7858.81548118548,-9171.928246164745,113.86,0.0034621375624134297,5.385429062977927,7.041506347682058,-6.543165181080542,0.45102100919766186,-3.8053707948016586,-5.664945425815862,-6.470959120742936,-1.0314335768384069,-3.088277666333089,526.6108903699261,16.54142083354568,8.753995995674154,-1.735243161255404,-0.9948755019643051,0.013772521647837243,84624977.63971838,0.002695609623668127,1.82819803537616,-0.964728834696722,-2.875439516191731,1402.5154230301964,0.7203594153695074
30,82.70395194348629,0.26422537187173156,2.87692738500415,1.9343094157861944,5.94016323692607,8777.038735705746,69.02501152813184,0.21912331487900086,112664.12207842927,1134.8877900379737,4383.711441950681,-9192.490882646656,97.54,0.0031674668346441497,5.346850099004015,6.952012059832696,-6.579158481808653,0.4496303802758642,-3.8057507490133275,-5.748423070458856,-6.505529722311008,-1.031454911650263,-3.0949107314958,526.5666393588507,14.195245898517761,8.058261197989845,-1.735432467559981,-0.995824126853965,0.013691529858610859,63209149.974181,0.002401285753864528,1.498116272561196,-0.9648632565948709,-2.890360765480572,1383.4519514351982,0.6494007026350086
31,68.65098099071912,0.22478145000505972,2.6982877469945747,1.833640255714551,5.356997108501335,7280.832529500543,68.96417428814664,0.21179928073477558,112492.8348065724,957.5085161954999,2793.7800014357927,-9204.255745864322,71.24,0.002905263998795712,5.0541713205796235,6.438197932928191,-6.6477189192796295,0.447461126762731,-3.8059172053917147,-5.827074251609647,-6.555690113219415,-1.0314723011324782,-3.0976070753234692,526.5312185202645,11.86099327286781,7.600704703437724,-1.735582329496625,-0.9964662586226909,0.012298198043147237,52941087.98519077,0.0019143839974643461,1.2807878273779716,-0.9661399417886425,-2.9051375765903815,1366.7828278295156,0.613581210879462
32,53.86312017146708,0.2023143728733846,2.473181230824559,1.6983276005911747,4.8586951391606865,5064.765118262486,68.9500442990531,0.2062111219447366,112324.19091335546,532.8214287996225,2092.602435563224,-9221.58369688232,55.32,0.0027073240923870825,4.851418410447137,6.341434351515037,-6.699974030770287,0.4462138051191515,-3.8062605953638182,-5.873020438046578,-6.588052196772227,-1.0315078780292348,-3.1006605872173902,526.505478808298,9.79483108674867,7.2195496143715046,-1.7356811216820116,-0.9969316269334471,0.012199666222415383,41223506.99132666,0.0014934405134989204,1.0600830483177317,-0.9666326610912335,-2.9169507415801763,1347.8324717174266,0.5855653741342537
33,48.57271573378781,0.1733881943302622,2.232159282835676,1.5594400403399136,4.405800443826736,3643.855602270938,68.81156317209674,0.1982157164447666,112163.48569231611,384.93276564051723,1577.2470429417872,-9244.26369548512,48.02,0.0026164356862224715,4.804876707837974,6.325353312185116,-6.752891345448603,0.44079376674122256,-3.806418279210568,-5.9503864590306685,-6.659162293948026,-1.0315182808452696,-3.106599851276074,526.4912145270346,7.778650821866599,6.578053381981801,-1.7357377829712217,-0.9974224495672752,0.011876160079080886,33163705.452504314,0.0009058303632926989,0.9010529702009048,-0.9674126191259751,-2.9264864900013094,1324.9341898346734,0.5582149520825844
34,40.888855925927544,0.13558613195392544,2.095161360237648,1.482615958732386,4.104390234488403,2997.0182326165127,68.63347915834474,0.1952945191721173,111937.3335531795,327.72910212808813,1033.933517249092,-9261.693029952463,33.02,0.002479190310972435,4.795903037249978,6.228602805510999,-6.812195512574068,0.43813187926730185,-3.8090272899689537,-5.9841905290016495,-6.6980293565464315,-1.0315412813200362,-3.108861124153302,526.4862095448073,6.334570583971635,6.277899243887593,-1.735845924623897,-0.9979198692182939,0.01163797968249404,27824133.84674673,0.0007616347463981321,0.7517017369277091,-0.9683897129288467,-2.93621149446585,1291.0738903028819,0.5294191941931106
35,34.15237176278368,0.11471513219846977,1.9600881001668886,1.3972122875414668,3.617087063208745,2348.339539055569,68.58603609403661,0.18182377745170636,111622.33449999653,311.33187832604096,918.2385171919573,-9280.2424581293,27.12,0.002387095371878701,4.6758046439539775,5.7799885024098945,-6.91161370664533,0.4358734718461782,-3.8150049323250186,-6.015344904876879,-6.717658087989288,-1.0315518289588101,-3.113194882333866,526.4700920455683,5.3899479658534695,5.815522450501439,-1.7359628507644902,-0.9982099558331033,0.011634589230386294,24898139.52451561,0.0006238508718980595,0.6735454068614185,-0.9685403583346606,-2.9460452795156895,1268.607706767098,0.5179099961143397
36,29.172607875043994,0.08389295585334619,1.8147551363592873,1.321982838077708,3.178216081171312,1716.9475630376269,68.5832744325325,0.17334895887246965,111506.04685712472,280.1507884756347,677.2604745031567,-9298.235460221178,23.34,0.0023247974063840705,4.674442618042463,5.7492115647891175,-6.990669038802263,0.43490435944678923,-3.8167077583799855,-6.039078219095299,-6.725045581095657,-1.0315560919218967,-3.1157952437067196,526.4611047023034,4.4634517506881055,5.394294093392217,-1.736141359714766,-0.9985176206333304,0.01125492488373578,21581946.82110589,0.0004587395466507238,0.5576305867153053,-0.9685852587201502,-2.9557531498074354,1253.5206992661476,0.5092673733073729
37,24.994030552909226,0.06901372970431766,1.676465873387818,1.2760436056952598,2.873069095081508,1484.728836086868,68.58244924045387,0.16859121024305004,111378.81436466266,228.83515826612577,584.865128499256,-9357.601900087855,20.34,0.0022593494121944994,4.621690046049872,5.748340161958937,-7.029050602796445,0.43449436078274273,-3.819541649671371,-6.069132868632226,-6.748249494306643,-1.0315646761773498,-3.1205262640670055,526.4414495459237,3.495436248634489,5.177665258390246,-1.7362654988507893,-0.9988742423857488,0.010473419806109212,17907087.89166301,0.0003238965253509907,0.4608215407768743,-0.9696206749116848,-2.961069208904346,1235.5932440630697,0.49933215460568653
38,20.961978786303458,0.06196102908994508,1.5452654616462218,1.2198238074009462,2.513613443967555,1301.5053256973542,68.5813003733528,0.16382903057747178,111198.24248587461,225.70451209499802,431.1701984625137,-9365.460200073108,17.44,0.0021700250839163213,4.590975159795285,5.745992477207408,-7.080429076666095,0.4334464878586881,-3.8215957281240827,-6.094861838730067,-6.780131428855336,-1.0315670446706948,-3.124180649674801,526.4215529053128,3.15624866912028,4.9550596527542865,-1.7362899394242268,-0.9990145428195859,0.010336140384298293,14070194.344754256,0.00021126305117171284,0.3989952828117882,-0.9707853411960389,-2.9647479997312103,1209.6629072618557,0.489783443897014
39,17.24564215179502,0.055471357884610696,1.4028941316323378,1.1669800876691618,2.15487042299023,1170.6758867399526,68.57983899043079,0.1577296910516001,111120.80694987917,225.05653931747267,396.2016343728802,-9383.771934067177,15.84,0.002119988950283559,4.438352461701548,5.7439488024521514,-7.115672439452422,0.43272369004896144,-3.822206450940054,-6.1068549272105255,-6.8119417924661585,-1.031567560611455,-3.125677222663959,526.4198514555255,2.8329168868923853,4.730730524368704,-1.7363017912198884,-0.9991278345693124,0.01033612090994886,11851594.423469646,0.00020047678302003157,0.3307496659191623,-0.9710138245217808,-2.97020959062759,1194.954186195824,0.4799859229720323
40,15.00833327531516,0.04753000243742097,1.2867343588859645,1.1319470995352803,1.926769386034734,913.4103456839723,68.55123731189802,0.1535191182580142,110955.85338676196,214.51968811337815,373.0555793522386,-9392.478283513203,13.28,0.0020818991711371608,4.437364952492306,5.742626564929079,-7.12590808821206,0.43238838729104934,-3.823463919054329,-6.127700836105742,-6.819641463970262,-1.0315748757954877,-3.131032890256707,526.4157434305988,2.203529648345912,4.601074237582241,-1.7363606982964452,-0.9992539558611488,0.010214084546607816,10738150.981681548,0.00014056796101222124,0.27442065992164477,-0.9711086575925151,-2.9757626647943622,1175.602099635796,0.4689676957166731
41,12.970117696226817,0.04273552505486549,1.2101601806324953,1.1090204950481939,1.6813181627304115,701.3664247965756,68.54510077589933,0.15076872346686268,110855.73575959679,104.3172112239133,216.09189734415924,-9402.68177459101,11.76,0.0020256500253308675,4.436963679508181,5.741964986049103,-7.136962409473975,0.4303788499558746,-3.8249063184025793,-6.163241661623842,-6.833874273146632,-1.0315767239766656,-3.1362502932078553,526.4120922065932,1.9570906737944431,4.485861890879278,-1.7363807424853896,-0.9993483276807433,0.010195615992721323,9785328.32636056,9.056379632088829e-05,0.2157471611871324,-0.9713140680694581,-2.977075070182445,1159.7112898514165,0.46467180818279535
42,10.688686625403612,0.03783055952591681,1.1002236002440964,1.08168115891682,1.524315255141682,574.204386037964,68.54302309140307,0.14622191109958135,110668.21485436655,38.56056326768382,197.17157565890048,-9411.730369098826,10.66,0.0020050673592329196,4.41417285896674,5.732810859533192,-7.142215549841553,0.428441353561803,-3.825222029190609,-6.1778135451341845,-6.873238575001985,-1.0315820732162213,-3.1389424135823862,526.4033107629248,1.6828003143239143,4.443271546491142,-1.7446784502036174,-0.9994107514240214,0.010132295726567748,8198034.585071377,5.946680417715955e-05,0.1900290734739637,-0.9714322683885815,-2.9809747447903847,1145.6900491104739,0.45742017957094544
